transaction_id,user_id,amount,hour,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,is_fraud
1035,8677,17.504010506475236,17,3,toys,49,M,France,mobile,bank_transfer,216.244.16.177,Birmingham,2025-10-17 18:30:00,9,Same as billing,Edge,0.0
1036,8170,49.85026738487564,10,3,electronics,66,F,India,desktop,paypal,201.89.234.61,London,2025-10-17 18:45:00,8,Different,Chrome,0.0
1037,8766,45.196998632018484,21,3,home,73,F,China,mobile,bank_transfer,235.161.4.6,Bangalore,2025-10-17 19:00:00,7,Same as billing,Safari,0.0
1038,8709,28.102129082613224,18,3,electronics,74,F,UK,mobile,crypto,107.194.51.166,New York,2025-10-17 19:15:00,8,Different,Firefox,0.0
1039,6590,42.139457817882516,11,5,clothing,38,F,India,desktop,credit_card,185.132.95.134,Montreal,2025-10-17 19:30:00,7,Same as billing,Safari,0.0
1040,3700,41.71192354683351,21,6,books,78,F,Canada,tablet,paypal,121.137.241.175,Montreal,2025-10-17 19:45:00,3,Different,Edge,0.0
1041,6883,47.06595363530748,23,5,home,54,F,Canada,mobile,crypto,187.94.255.217,Birmingham,2025-10-17 20:00:00,4,Different,Edge,0.0
1042,9246,42.8415729698057,22,6,electronics,55,M,Germany,tablet,credit_card,107.214.190.186,Birmingham,2025-10-17 20:15:00,2,Different,Edge,0.0
1043,5071,33.965565618072404,17,5,groceries,26,M,Canada,tablet,crypto,205.143.230.92,London,2025-10-17 20:30:00,8,Same as billing,Firefox,0.0
1044,1305,32.418667353042835,6,4,groceries,54,F,Canada,tablet,bank_transfer,67.117.51.138,Bangalore,2025-10-17 20:45:00,8,Same as billing,Edge,0.0
1045,2090,26.03107797492253,12,3,books,19,M,UK,desktop,crypto,120.221.195.100,Birmingham,2025-10-17 21:00:00,7,Different,Safari,0.0
1046,5399,33.19185379868408,19,2,toys,20,M,China,desktop,crypto,74.76.242.4,Lyon,2025-10-17 21:15:00,9,Same as billing,Edge,0.0
1047,3672,40.78474639386722,23,5,home,60,F,USA,desktop,crypto,90.215.255.68,Toronto,2025-10-17 21:30:00,7,Same as billing,Firefox,0.0
1048,6075,48.6066931836149,6,2,groceries,27,M,China,tablet,credit_card,161.249.153.128,Berlin,2025-10-17 21:45:00,3,Different,Edge,0.0
1049,6420,26.027931118195404,15,0,clothing,52,F,China,tablet,crypto,24.203.50.83,London,2025-10-17 22:00:00,8,Same as billing,Safari,0.0
1050,4480,30.81439413449407,20,1,books,26,F,India,tablet,credit_card,30.110.130.243,Toronto,2025-10-17 22:15:00,3,Same as billing,Safari,0.0
1051,4857,25.016247277645178,16,5,toys,57,M,Canada,mobile,credit_card,49.230.171.133,Montreal,2025-10-17 22:30:00,1,Same as billing,Chrome,0.0
1052,2813,35.08198794425318,9,2,toys,65,M,USA,tablet,debit_card,184.184.131.176,New York,2025-10-17 22:45:00,1,Same as billing,Safari,0.0
1053,5688,33.34642268275668,20,0,clothing,78,M,France,mobile,crypto,10.210.62.179,Lyon,2025-10-17 23:00:00,4,Same as billing,Firefox,0.0
1054,1066,5.802520558713049,21,4,electronics,78,F,India,tablet,paypal,101.89.145.181,Berlin,2025-10-17 23:15:00,2,Same as billing,Edge,0.0
1055,5044,29.35227015952963,20,1,clothing,71,F,China,mobile,credit_card,166.249.228.40,Birmingham,2025-10-17 23:30:00,8,Different,Safari,0.0
1056,3532,8.981910306455632,22,6,electronics,49,F,China,mobile,crypto,195.146.237.74,London,2025-10-17 23:45:00,1,Same as billing,Edge,0.0
1057,788,6.1872628102492255,16,3,books,38,F,Canada,desktop,paypal,85.172.215.207,Birmingham,2025-10-18 00:00:00,6,Different,Firefox,0.0
1058,4343,40.60387229381142,23,5,clothing,75,M,France,desktop,bank_transfer,36.40.82.175,Birmingham,2025-10-18 00:15:00,4,Same as billing,Edge,0.0
1059,3801,16.639243797168525,21,5,groceries,51,M,India,tablet,paypal,116.160.162.149,New York,2025-10-18 00:30:00,8,Same as billing,Edge,0.0
1060,8633,20.32947847792847,20,3,toys,42,M,France,desktop,credit_card,136.202.138.227,Birmingham,2025-10-18 00:45:00,3,Different,Firefox,0.0
1061,5282,7.88380644218298,16,6,electronics,59,F,Germany,mobile,credit_card,185.230.211.85,London,2025-10-18 01:00:00,5,Different,Safari,0.0
1062,6804,13.077511722245779,18,4,clothing,73,F,USA,desktop,credit_card,94.11.64.120,Bangalore,2025-10-18 01:15:00,7,Different,Firefox,0.0
1063,4522,39.45221682160066,23,1,home,49,M,USA,desktop,debit_card,128.40.107.85,New York,2025-10-18 01:30:00,1,Different,Safari,0.0
1064,1859,27.20888736046794,13,5,clothing,63,F,Germany,mobile,paypal,203.52.48.32,Birmingham,2025-10-18 01:45:00,4,Different,Firefox,0.0
1065,9281,44.63008081475668,14,2,electronics,54,F,India,tablet,crypto,242.27.13.203,Chicago,2025-10-18 02:00:00,2,Different,Edge,0.0
1066,2582,22.875895916007583,16,6,toys,39,M,UK,tablet,crypto,42.53.134.79,Montreal,2025-10-18 02:15:00,4,Different,Edge,0.0
1067,8158,17.09153310894207,22,1,groceries,42,M,India,mobile,credit_card,43.199.158.117,Chicago,2025-10-18 02:30:00,2,Different,Chrome,0.0
1068,1051,20.64199165063929,6,0,clothing,18,F,Germany,desktop,paypal,126.145.226.64,Montreal,2025-10-18 02:45:00,2,Same as billing,Edge,0.0
1069,9014,37.0747307082607,16,6,groceries,62,F,India,tablet,bank_transfer,67.87.14.17,Lyon,2025-10-18 03:00:00,7,Different,Safari,0.0
1070,2179,29.975255255051874,12,5,home,53,M,China,mobile,paypal,182.166.243.239,Lyon,2025-10-18 03:15:00,8,Same as billing,Edge,0.0
1071,2817,45.68860433985925,13,4,electronics,38,F,Germany,tablet,crypto,139.227.69.90,Chicago,2025-10-18 03:30:00,7,Same as billing,Firefox,0.0
1072,4624,32.09759462249975,9,6,toys,58,M,Germany,mobile,credit_card,233.222.158.177,Chicago,2025-10-18 03:45:00,9,Different,Firefox,0.0
1073,9792,27.185819381667642,9,2,books,33,M,France,desktop,paypal,246.116.45.226,New York,2025-10-18 04:00:00,8,Same as billing,Edge,0.0
1074,8577,40.35887257490298,14,1,toys,49,M,India,tablet,debit_card,157.187.211.133,Chicago,2025-10-18 04:15:00,8,Different,Edge,0.0
1075,7411,47.63902328300503,22,6,electronics,77,F,India,mobile,credit_card,79.155.5.0,Lyon,2025-10-18 04:30:00,6,Different,Safari,0.0
1076,7286,21.013066006023674,23,1,books,38,M,USA,tablet,debit_card,69.176.146.240,Berlin,2025-10-18 04:45:00,5,Same as billing,Firefox,0.0
1077,2165,16.244429457446493,6,2,books,70,M,UK,desktop,credit_card,4.251.244.153,Montreal,2025-10-18 05:00:00,1,Different,Firefox,0.0
1078,868,32.729782833236264,19,0,toys,45,M,Canada,tablet,crypto,4.220.149.118,Berlin,2025-10-18 05:15:00,2,Same as billing,Safari,0.0
1079,5590,27.449276951924645,9,0,electronics,77,M,Canada,mobile,bank_transfer,3.191.96.210,Chicago,2025-10-18 05:30:00,1,Same as billing,Chrome,0.0
1080,6745,49.51335086891525,15,6,books,36,F,Canada,desktop,paypal,223.202.127.83,Chicago,2025-10-18 05:45:00,9,Same as billing,Firefox,0.0
1081,5183,25.806280286648,19,1,electronics,73,M,UK,mobile,paypal,199.193.112.134,Montreal,2025-10-18 06:00:00,4,Same as billing,Chrome,0.0
1082,5332,8.344919811215563,12,3,groceries,31,M,Canada,desktop,credit_card,40.216.122.139,Toronto,2025-10-18 06:15:00,3,Different,Edge,0.0
1083,5897,48.98160773499362,17,2,home,40,M,UK,tablet,bank_transfer,145.137.211.96,New York,2025-10-18 06:30:00,2,Different,Chrome,0.0
1084,9238,42.9614125517093,21,5,clothing,41,F,Canada,desktop,bank_transfer,35.93.69.148,Guangzhou,2025-10-18 06:45:00,7,Same as billing,Safari,0.0
1085,5026,13.02125647810835,10,6,electronics,37,F,Canada,desktop,crypto,56.233.231.139,Toronto,2025-10-18 07:00:00,6,Same as billing,Safari,0.0
1086,6116,45.70723639007912,16,0,electronics,49,M,UK,desktop,debit_card,251.96.164.9,New York,2025-10-18 07:15:00,7,Different,Chrome,0.0
1087,3435,20.330006936978506,9,5,books,57,M,USA,desktop,paypal,77.25.11.95,London,2025-10-18 07:30:00,1,Same as billing,Firefox,0.0
1088,8138,21.97003930405,18,0,electronics,27,M,China,mobile,credit_card,52.144.137.64,London,2025-10-18 07:45:00,1,Same as billing,Firefox,0.0
1089,4973,45.787616706297165,13,0,electronics,69,M,China,desktop,bank_transfer,224.4.119.46,Bangalore,2025-10-18 08:00:00,4,Same as billing,Firefox,0.0
1090,1581,28.85520042658919,12,4,books,18,F,UK,mobile,paypal,77.7.252.111,New York,2025-10-18 08:15:00,5,Different,Firefox,0.0
1091,6405,11.199331822933384,16,6,toys,48,M,UK,mobile,paypal,175.215.159.255,Birmingham,2025-10-18 08:30:00,2,Same as billing,Firefox,0.0
1092,3551,21.607527170381182,16,5,electronics,69,F,Germany,tablet,paypal,190.237.16.169,London,2025-10-18 08:45:00,6,Different,Edge,0.0
1093,154,37.494385082054634,22,3,groceries,54,M,France,tablet,bank_transfer,41.74.28.136,Chicago,2025-10-18 09:00:00,2,Same as billing,Safari,0.0
1094,7743,12.838288463060753,19,0,clothing,75,F,India,desktop,crypto,200.36.240.92,Montreal,2025-10-18 09:15:00,7,Different,Edge,0.0
1095,3562,31.560403883286146,7,3,electronics,32,F,France,desktop,paypal,98.128.195.6,New York,2025-10-18 09:30:00,2,Different,Safari,0.0
1096,932,36.28733598249876,13,1,books,57,F,USA,tablet,bank_transfer,62.127.197.226,Berlin,2025-10-18 09:45:00,1,Different,Edge,0.0
1097,6054,20.47341089941607,7,1,groceries,48,F,USA,tablet,bank_transfer,126.17.101.235,New York,2025-10-18 10:00:00,9,Same as billing,Firefox,0.0
1098,8619,36.224630991874506,20,4,clothing,45,F,USA,mobile,credit_card,48.106.242.199,Lyon,2025-10-18 10:15:00,4,Same as billing,Chrome,0.0
1099,7321,44.78933083231934,10,3,toys,27,F,France,desktop,crypto,159.165.81.21,London,2025-10-18 10:30:00,1,Same as billing,Chrome,0.0
1100,3410,26.24525349049584,11,2,electronics,23,M,USA,tablet,crypto,62.129.246.152,Bangalore,2025-10-18 10:45:00,8,Different,Chrome,0.0
1101,3400,22.230919768090352,22,4,books,32,F,China,tablet,crypto,101.184.26.111,Toronto,2025-10-18 11:00:00,9,Different,Chrome,0.0
1102,6822,16.302128061122858,13,0,toys,64,F,USA,mobile,bank_transfer,57.120.222.166,Birmingham,2025-10-18 11:15:00,6,Same as billing,Firefox,0.0
1103,7318,32.189246593848694,10,1,electronics,44,M,India,mobile,bank_transfer,7.85.141.61,Birmingham,2025-10-18 11:30:00,4,Same as billing,Chrome,0.0
1104,7876,44.59334216174222,19,6,toys,27,F,UK,tablet,crypto,202.124.4.21,Bangalore,2025-10-18 11:45:00,2,Same as billing,Chrome,0.0
1105,3775,19.609757023333735,15,1,books,38,M,China,desktop,bank_transfer,243.79.190.45,Montreal,2025-10-18 12:00:00,8,Different,Firefox,0.0
1106,3154,22.830598604178657,18,2,groceries,36,F,China,mobile,crypto,127.80.255.46,London,2025-10-18 12:15:00,3,Same as billing,Safari,0.0
1107,8070,23.298148289749275,10,4,groceries,21,F,UK,mobile,credit_card,173.30.30.182,Bangalore,2025-10-18 12:30:00,6,Different,Chrome,0.0
1108,2243,30.23655537998827,12,3,toys,39,F,India,desktop,debit_card,78.54.64.249,New York,2025-10-18 12:45:00,6,Different,Edge,0.0
1109,5307,15.278403270534739,15,6,toys,55,M,France,tablet,debit_card,119.162.177.224,Guangzhou,2025-10-18 13:00:00,1,Different,Chrome,0.0
1110,9603,41.999501988846696,16,1,electronics,32,F,UK,tablet,debit_card,98.10.193.183,Chicago,2025-10-18 13:15:00,7,Different,Edge,0.0
1111,2638,18.302102487689957,8,0,home,23,F,USA,desktop,debit_card,68.128.20.248,Bangalore,2025-10-18 13:30:00,7,Different,Edge,0.0
1112,4647,36.74132109035068,18,2,clothing,67,M,UK,desktop,credit_card,224.150.250.97,New York,2025-10-18 13:45:00,5,Same as billing,Firefox,0.0
1113,5719,28.09470838007984,7,2,electronics,28,F,China,mobile,bank_transfer,95.178.165.239,Bangalore,2025-10-18 14:00:00,2,Different,Safari,0.0
1114,8456,31.365392150874058,9,5,toys,61,F,Germany,tablet,credit_card,140.82.35.79,London,2025-10-18 14:15:00,4,Different,Safari,0.0
1115,6712,13.08239324722863,8,2,toys,47,F,UK,tablet,paypal,230.151.134.187,Birmingham,2025-10-18 14:30:00,7,Same as billing,Edge,0.0
1116,5105,38.076043918017675,20,0,clothing,57,M,France,tablet,bank_transfer,232.0.194.94,Birmingham,2025-10-18 14:45:00,6,Different,Chrome,0.0
1117,922,13.4879233569184,9,2,books,41,F,USA,desktop,crypto,9.186.122.164,Berlin,2025-10-18 15:00:00,9,Same as billing,Firefox,0.0
1118,1043,10.10631369323476,9,3,groceries,39,F,China,desktop,paypal,32.198.97.254,London,2025-10-18 15:15:00,8,Same as billing,Edge,0.0
1119,6250,29.600577494995413,20,5,books,47,F,China,tablet,paypal,78.144.165.209,Lyon,2025-10-18 15:30:00,5,Different,Edge,0.0
1120,4525,36.91837116129494,11,3,clothing,63,F,USA,desktop,credit_card,164.56.49.34,Bangalore,2025-10-18 15:45:00,7,Same as billing,Edge,0.0
1121,9066,7.251612639564053,10,6,clothing,21,M,France,desktop,paypal,22.66.91.16,Bangalore,2025-10-18 16:00:00,3,Different,Edge,0.0
1122,2298,8.122789172324394,17,4,home,67,F,UK,desktop,credit_card,103.54.248.98,Toronto,2025-10-18 16:15:00,4,Same as billing,Chrome,0.0
1123,4342,41.12056232176636,12,4,electronics,23,F,India,tablet,paypal,50.16.198.250,Guangzhou,2025-10-18 16:30:00,7,Different,Chrome,0.0
1124,3795,41.40647147782994,8,6,electronics,55,M,USA,tablet,credit_card,131.25.187.113,Lyon,2025-10-18 16:45:00,1,Same as billing,Firefox,0.0
1125,3552,16.038712267658653,12,6,electronics,43,F,USA,tablet,bank_transfer,36.6.106.251,Montreal,2025-10-18 17:00:00,9,Same as billing,Firefox,0.0
1126,9206,32.68526912600916,17,3,electronics,36,M,Germany,mobile,paypal,40.239.31.184,Toronto,2025-10-18 17:15:00,7,Different,Edge,0.0
1127,1408,24.94310338150968,20,0,home,19,M,France,tablet,credit_card,212.188.29.136,Birmingham,2025-10-18 17:30:00,9,Same as billing,Safari,0.0
1128,4277,33.47132186315808,11,5,groceries,21,M,China,mobile,debit_card,20.36.155.39,Berlin,2025-10-18 17:45:00,7,Same as billing,Safari,0.0
1129,8805,43.82956778446513,13,4,electronics,73,M,China,desktop,debit_card,110.49.51.118,Chicago,2025-10-18 18:00:00,5,Different,Chrome,0.0
1130,6952,8.593539106201543,11,2,toys,22,F,India,desktop,paypal,197.97.98.127,Berlin,2025-10-18 18:15:00,1,Same as billing,Chrome,0.0
1131,6135,40.00929916948044,8,6,clothing,64,F,UK,desktop,credit_card,91.212.54.183,Lyon,2025-10-18 18:30:00,7,Different,Edge,0.0
1132,3694,27.18630970344677,10,3,home,52,F,UK,tablet,bank_transfer,234.218.53.85,New York,2025-10-18 18:45:00,9,Different,Safari,0.0
1133,4941,30.385712469289842,14,1,books,46,F,USA,mobile,paypal,92.205.172.80,New York,2025-10-18 19:00:00,3,Different,Firefox,0.0
1134,1509,34.42691120077041,21,0,electronics,33,M,Canada,tablet,bank_transfer,226.180.161.166,London,2025-10-18 19:15:00,5,Same as billing,Safari,0.0
1135,4666,46.51804171080983,21,0,home,79,F,Germany,tablet,credit_card,190.211.220.165,Montreal,2025-10-18 19:30:00,3,Different,Safari,0.0
1136,4591,7.552397909828204,14,3,books,62,M,Germany,desktop,debit_card,123.109.192.130,Bangalore,2025-10-18 19:45:00,1,Same as billing,Edge,0.0
1137,1655,6.326435845600145,23,1,home,29,F,Germany,mobile,credit_card,184.231.229.203,Toronto,2025-10-18 20:00:00,8,Same as billing,Firefox,0.0
1138,904,13.021780166994807,18,0,books,38,F,China,tablet,bank_transfer,0.17.145.8,London,2025-10-18 20:15:00,7,Same as billing,Chrome,0.0
1139,1379,49.39014767120314,16,5,home,26,M,USA,mobile,debit_card,69.154.3.153,London,2025-10-18 20:30:00,8,Different,Edge,0.0
1140,7183,37.17843653199991,15,4,home,28,F,France,tablet,paypal,113.109.161.11,Bangalore,2025-10-18 20:45:00,3,Different,Firefox,0.0
1141,6086,32.658850357452586,15,5,electronics,25,F,France,desktop,debit_card,141.79.48.19,London,2025-10-18 21:00:00,5,Different,Firefox,0.0
1142,5719,7.116757403663655,11,1,groceries,77,M,Germany,tablet,paypal,235.182.79.70,London,2025-10-18 21:15:00,7,Same as billing,Firefox,0.0
1143,1487,44.55996007518341,21,5,toys,43,F,China,mobile,paypal,135.187.127.119,Bangalore,2025-10-18 21:30:00,9,Different,Safari,0.0
1144,2779,41.57405839837218,17,2,clothing,49,F,Canada,desktop,debit_card,131.153.47.204,Berlin,2025-10-18 21:45:00,6,Different,Safari,0.0
1145,2206,34.916001974018826,9,6,toys,56,F,India,tablet,debit_card,111.39.166.247,London,2025-10-18 22:00:00,3,Same as billing,Safari,0.0
1146,8273,20.26088669681162,10,6,groceries,21,M,India,mobile,bank_transfer,88.249.48.153,Birmingham,2025-10-18 22:15:00,7,Same as billing,Edge,0.0
1147,4323,8.17272300057158,7,4,electronics,51,F,China,mobile,debit_card,19.195.40.28,Toronto,2025-10-18 22:30:00,7,Same as billing,Edge,0.0
1148,4931,31.101731955541513,6,1,books,45,M,Canada,desktop,crypto,171.178.222.213,Guangzhou,2025-10-18 22:45:00,3,Same as billing,Chrome,0.0
1149,2868,37.38625571573769,9,3,toys,42,M,UK,desktop,debit_card,61.116.5.195,Bangalore,2025-10-18 23:00:00,5,Different,Firefox,0.0
1150,3286,9.240815771476136,17,0,clothing,68,F,Canada,tablet,bank_transfer,27.156.21.163,Montreal,2025-10-18 23:15:00,6,Same as billing,Edge,0.0
1151,2673,33.51954469093232,7,4,electronics,71,F,Germany,desktop,crypto,76.167.113.78,Chicago,2025-10-18 23:30:00,1,Different,Edge,0.0
1152,2699,17.886473054922135,17,3,clothing,79,M,UK,tablet,crypto,25.201.228.46,Toronto,2025-10-18 23:45:00,1,Different,Chrome,0.0
1153,4133,39.39098995489153,21,1,books,78,F,Germany,mobile,credit_card,113.221.148.201,London,2025-10-19 00:00:00,4,Different,Firefox,0.0
1154,8528,29.282713277082667,7,2,clothing,72,F,China,desktop,crypto,75.67.172.42,Birmingham,2025-10-19 00:15:00,7,Same as billing,Safari,0.0
1155,1404,10.806655451469652,22,0,groceries,61,M,China,mobile,paypal,243.25.204.134,Birmingham,2025-10-19 00:30:00,7,Same as billing,Edge,0.0
1156,7468,28.69337514799562,7,0,toys,52,F,France,mobile,bank_transfer,43.204.222.66,Berlin,2025-10-19 00:45:00,8,Different,Safari,0.0
1157,5977,22.808158851502338,9,4,clothing,36,F,Germany,tablet,credit_card,69.246.101.249,New York,2025-10-19 01:00:00,6,Different,Edge,0.0
1158,1401,13.116018572674335,11,3,toys,52,M,UK,desktop,debit_card,202.100.126.124,Lyon,2025-10-19 01:15:00,7,Same as billing,Edge,0.0
1159,2641,42.86820758279554,12,6,home,68,M,Germany,tablet,crypto,36.136.220.165,London,2025-10-19 01:30:00,6,Different,Edge,0.0
1160,2151,5.496280182461129,20,1,toys,68,F,USA,desktop,credit_card,45.57.211.216,Chicago,2025-10-19 01:45:00,5,Same as billing,Chrome,0.0
1161,6909,19.04577245951477,17,1,books,56,F,China,tablet,paypal,187.178.97.164,Birmingham,2025-10-19 02:00:00,6,Different,Chrome,0.0
1162,8733,5.566776717624204,10,3,groceries,46,M,UK,tablet,credit_card,176.12.156.86,Berlin,2025-10-19 02:15:00,4,Same as billing,Firefox,0.0
1163,9096,9.320312592776872,19,0,electronics,31,F,Canada,tablet,paypal,179.226.74.225,Chicago,2025-10-19 02:30:00,7,Different,Chrome,0.0
1164,174,18.369329862788646,21,3,clothing,38,M,France,mobile,credit_card,22.119.102.191,New York,2025-10-19 02:45:00,8,Same as billing,Firefox,0.0
1165,7081,7.442203342521811,16,5,electronics,53,F,Canada,desktop,credit_card,79.43.57.27,Bangalore,2025-10-19 03:00:00,8,Different,Firefox,0.0
1166,5575,31.848373956071352,17,6,groceries,55,F,Germany,mobile,debit_card,124.75.147.7,London,2025-10-19 03:15:00,4,Different,Edge,0.0
1167,8332,8.908830859378225,22,1,toys,31,M,Canada,mobile,debit_card,175.56.156.230,Toronto,2025-10-19 03:30:00,3,Different,Edge,0.0
1168,7284,36.57711353297428,12,3,clothing,57,F,UK,tablet,debit_card,241.11.169.107,New York,2025-10-19 03:45:00,7,Same as billing,Edge,0.0
1169,5896,7.36889506822225,14,0,groceries,67,M,USA,tablet,credit_card,108.104.132.247,London,2025-10-19 04:00:00,7,Same as billing,Firefox,0.0
1170,7241,7.668900266049356,19,4,books,77,F,Canada,mobile,crypto,72.9.192.22,Montreal,2025-10-19 04:15:00,3,Same as billing,Edge,0.0
1171,1722,18.739665456496986,17,5,home,32,F,Germany,desktop,credit_card,130.87.30.145,Lyon,2025-10-19 04:30:00,1,Same as billing,Edge,0.0
1172,8141,45.345718623617486,20,0,home,68,M,Canada,tablet,debit_card,102.138.27.238,Guangzhou,2025-10-19 04:45:00,3,Different,Chrome,0.0
1173,441,33.862696192549244,17,2,books,67,M,Canada,mobile,credit_card,4.34.198.138,Chicago,2025-10-19 05:00:00,3,Same as billing,Safari,0.0
1174,2174,39.65590813680137,18,2,electronics,47,M,India,desktop,crypto,184.55.9.149,New York,2025-10-19 05:15:00,6,Same as billing,Chrome,0.0
1175,8092,11.369844926469773,14,3,home,64,M,UK,desktop,paypal,197.118.194.50,Montreal,2025-10-19 05:30:00,2,Different,Safari,0.0
1176,745,42.53564449612606,12,6,books,72,F,India,mobile,bank_transfer,161.248.45.95,Bangalore,2025-10-19 05:45:00,4,Different,Chrome,0.0
1177,4363,5.3665811687405816,6,6,toys,29,M,India,mobile,debit_card,101.234.11.20,Bangalore,2025-10-19 06:00:00,5,Same as billing,Chrome,0.0
1178,8901,14.587580782985276,15,0,electronics,67,M,Germany,desktop,credit_card,126.156.170.250,Birmingham,2025-10-19 06:15:00,6,Different,Safari,0.0
1179,6236,32.724154451749705,11,0,electronics,79,M,India,desktop,crypto,201.80.9.177,Montreal,2025-10-19 06:30:00,9,Different,Firefox,0.0
1180,8746,21.886088386732265,20,1,books,22,M,Germany,mobile,debit_card,180.181.154.120,Toronto,2025-10-19 06:45:00,5,Different,Edge,0.0
1181,3069,49.288702627335354,20,4,home,44,F,USA,mobile,debit_card,141.31.131.198,Chicago,2025-10-19 07:00:00,2,Same as billing,Chrome,0.0
1182,3128,6.36526610682432,14,5,toys,32,M,India,desktop,paypal,15.143.115.77,Guangzhou,2025-10-19 07:15:00,7,Different,Firefox,0.0
